code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,submitted_count,mean_score,on_time_rate,assessment_type_count,available_assessments,total_clicks,active_days,activity_type_count,submission_ratio,persisted,imd_num,Disabled,Low-IMD,Low prior education,Repeat attempt,signature,adverse_outcome
BBB,2013B,423871,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,-107.0,,11.0,81.81818181818181,0.5454545454545454,2.0,12,9301.0,242.0,9.0,0.9166666666666666,1,0.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,425747,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail,-30.0,,0.0,0.0,0.0,0.0,12,31.0,1.0,5.0,0.0,1,30.0,False,False,False,True,low|moderate|none|none|persisted,1
BBB,2013B,425808,F,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-53.0,,11.0,89.54545454545455,0.5454545454545454,2.0,12,1556.0,100.0,9.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,425817,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,-99.0,172.0,5.0,69.6,0.2,2.0,12,366.0,23.0,8.0,0.4166666666666667,0,0.0,False,True,True,False,medium|broad|partial|mostly_late|withdrew,1
BBB,2013B,425820,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-53.0,,11.0,86.18181818181819,0.45454545454545453,2.0,12,1450.0,99.0,7.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,426650,F,North Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass,-82.0,,11.0,83.36363636363636,0.2727272727272727,2.0,12,551.0,35.0,7.0,0.9166666666666666,1,80.0,False,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,426838,F,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-54.0,,11.0,79.9090909090909,0.45454545454545453,2.0,12,1408.0,109.0,6.0,0.9166666666666666,1,10.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,427536,F,London Region,HE Qualification,20-30%,35-55,0,120,N,Pass,-15.0,,10.0,75.1,0.5,2.0,12,764.0,72.0,9.0,0.8333333333333334,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,427704,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,120,Y,Pass,-79.0,,11.0,81.0909090909091,0.5454545454545454,2.0,12,376.0,32.0,6.0,0.9166666666666666,1,0.0,True,True,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,427773,F,London Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-36.0,,10.0,76.5,0.5,2.0,12,541.0,40.0,6.0,0.8333333333333334,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,429038,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-23.0,,7.0,68.42857142857143,0.42857142857142855,2.0,12,265.0,41.0,7.0,0.5833333333333334,1,10.0,False,True,True,False,medium|broad|partial|mostly_late|persisted,0
BBB,2013B,429158,F,South Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-65.0,-47.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,40.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,429494,F,East Midlands Region,Lower Than A Level,20-30%,0-35,2,240,N,Fail,-210.0,,3.0,93.33333333333333,1.0,1.0,12,151.0,7.0,6.0,0.25,1,20.0,False,True,True,True,medium|broad|partial|mostly_on_time|persisted,1
BBB,2013B,430160,M,Scotland,Lower Than A Level,30-40%,35-55,1,75,N,Withdrawn,-42.0,9.0,0.0,0.0,0.0,0.0,12,116.0,2.0,7.0,0.0,0,30.0,False,False,True,True,medium|broad|none|none|withdrew,1
BBB,2013B,430357,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,2,120,N,Fail,-55.0,,11.0,41.81818181818182,0.5454545454545454,2.0,12,953.0,51.0,8.0,0.9166666666666666,1,0.0,False,True,False,True,high|broad|complete|mostly_on_time|persisted,1
BBB,2013B,431071,F,Ireland,Lower Than A Level,10-20,0-35,1,120,N,Withdrawn,-10.0,164.0,6.0,76.33333333333333,0.0,2.0,12,725.0,30.0,6.0,0.5,0,10.0,False,True,True,True,high|broad|partial|mostly_late|withdrew,1
BBB,2013B,432004,F,London Region,HE Qualification,40-50%,0-35,0,120,N,Fail,-43.0,,2.0,26.5,0.0,2.0,12,58.0,8.0,6.0,0.16666666666666666,1,40.0,False,False,False,False,low|broad|partial|mostly_late|persisted,1
BBB,2013B,432232,F,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,-68.0,,11.0,58.54545454545455,0.45454545454545453,2.0,12,250.0,32.0,6.0,0.9166666666666666,1,80.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,432319,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,2,120,N,Withdrawn,-25.0,108.0,3.0,79.33333333333333,0.0,2.0,12,49.0,5.0,5.0,0.25,0,60.0,False,False,False,True,low|moderate|partial|mostly_late|withdrew,1
BBB,2013B,432870,M,North Western Region,A Level or Equivalent,0-10%,0-35,1,240,N,Pass,-89.0,,8.0,78.5,0.25,2.0,12,986.0,57.0,7.0,0.6666666666666666,1,0.0,False,True,False,True,high|broad|partial|mostly_late|persisted,0
BBB,2013B,433531,F,South Region,A Level or Equivalent,90-100%,0-35,0,180,N,Pass,-159.0,,11.0,84.36363636363636,0.5454545454545454,2.0,12,1060.0,67.0,10.0,0.9166666666666666,1,90.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,433755,M,South West Region,A Level or Equivalent,50-60%,0-35,1,180,N,Pass,-71.0,,10.0,85.5,0.3,2.0,12,873.0,98.0,6.0,0.8333333333333334,1,50.0,False,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,433939,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,-73.0,,6.0,62.166666666666664,0.16666666666666666,2.0,12,560.0,39.0,7.0,0.5,1,50.0,False,False,True,False,high|broad|partial|mostly_late|persisted,1
BBB,2013B,434094,F,Wales,A Level or Equivalent,0-10%,0-35,1,60,N,Fail,-16.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,0.0,False,True,False,True,none|none|none|none|persisted,1
BBB,2013B,434192,F,Wales,A Level or Equivalent,50-60%,0-35,2,120,N,Pass,-22.0,,11.0,76.72727272727273,0.36363636363636365,2.0,12,612.0,50.0,7.0,0.9166666666666666,1,50.0,False,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,434353,F,South East Region,HE Qualification,90-100%,35-55,1,60,N,Pass,-80.0,,10.0,82.8,0.5,2.0,12,758.0,81.0,9.0,0.8333333333333334,1,90.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,434646,F,London Region,HE Qualification,20-30%,0-35,1,270,N,Pass,-28.0,,11.0,73.54545454545455,0.2727272727272727,2.0,12,1734.0,130.0,9.0,0.9166666666666666,1,20.0,False,True,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,435245,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,-130.0,,10.0,87.7,0.4,2.0,12,1490.0,130.0,7.0,0.8333333333333334,1,10.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,435803,F,Wales,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-54.0,,0.0,0.0,0.0,0.0,12,29.0,3.0,3.0,0.0,1,0.0,False,True,True,True,low|moderate|none|none|persisted,1
BBB,2013B,437562,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-68.0,,10.0,78.3,0.6,2.0,12,354.0,30.0,7.0,0.8333333333333334,1,60.0,False,False,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,437967,F,Yorkshire Region,Lower Than A Level,10-20,0-35,1,60,N,Pass,-55.0,,11.0,72.81818181818181,0.5454545454545454,2.0,12,675.0,59.0,7.0,0.9166666666666666,1,10.0,False,True,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,438210,F,South East Region,HE Qualification,80-90%,35-55,0,90,N,Withdrawn,-99.0,26.0,0.0,0.0,0.0,0.0,12,9.0,2.0,2.0,0.0,0,80.0,False,False,False,False,low|narrow|none|none|withdrew,1
BBB,2013B,438379,F,Ireland,Lower Than A Level,,35-55,2,210,N,Withdrawn,-117.0,-8.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,438703,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-136.0,,11.0,78.36363636363636,0.45454545454545453,2.0,12,312.0,23.0,7.0,0.9166666666666666,1,20.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,439857,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-123.0,,9.0,79.55555555555556,0.3333333333333333,2.0,12,924.0,78.0,8.0,0.75,1,70.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,440057,F,Wales,Lower Than A Level,10-20,0-35,2,120,N,Pass,-113.0,,11.0,80.0,0.36363636363636365,2.0,12,427.0,56.0,7.0,0.9166666666666666,1,10.0,False,True,True,True,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,440509,F,Wales,HE Qualification,30-40%,0-35,0,120,N,Pass,-102.0,,11.0,86.36363636363636,0.45454545454545453,2.0,12,495.0,81.0,8.0,0.9166666666666666,1,30.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,441000,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail,-30.0,,3.0,84.0,0.3333333333333333,2.0,12,258.0,16.0,7.0,0.25,1,10.0,False,True,True,False,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,441181,F,East Anglian Region,HE Qualification,20-30%,0-35,0,120,N,Pass,-89.0,,11.0,56.63636363636363,0.45454545454545453,2.0,12,347.0,29.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,441255,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-42.0,,11.0,94.72727272727273,0.45454545454545453,2.0,12,562.0,46.0,8.0,0.9166666666666666,1,40.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,441423,F,Ireland,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,-128.0,-26.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,70.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2013B,442012,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Pass,-73.0,,11.0,86.18181818181819,0.5454545454545454,2.0,12,1465.0,114.0,8.0,0.9166666666666666,1,40.0,False,False,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,442143,F,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-137.0,54.0,1.0,87.0,0.0,1.0,12,38.0,3.0,5.0,0.08333333333333333,0,40.0,False,False,False,False,low|moderate|partial|mostly_late|withdrew,1
BBB,2013B,442183,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,1,120,N,Pass,-128.0,,11.0,85.81818181818181,0.36363636363636365,2.0,12,412.0,25.0,7.0,0.9166666666666666,1,10.0,False,True,False,True,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,442456,M,London Region,HE Qualification,20-30%,35-55,1,60,N,Fail,-61.0,,9.0,34.55555555555556,0.3333333333333333,2.0,12,297.0,23.0,6.0,0.75,1,20.0,False,True,False,True,medium|broad|complete|mostly_late|persisted,1
BBB,2013B,442466,F,South East Region,A Level or Equivalent,20-30%,0-35,2,240,Y,Pass,69.0,,9.0,81.0,0.8888888888888888,2.0,12,97.0,9.0,6.0,0.75,1,20.0,True,True,False,True,low|broad|complete|mostly_on_time|persisted,0
BBB,2013B,443108,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-85.0,187.0,6.0,78.0,0.16666666666666666,2.0,12,420.0,31.0,6.0,0.5,0,20.0,False,True,False,False,medium|broad|partial|mostly_late|withdrew,1
BBB,2013B,443288,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,Distinction,-15.0,,11.0,88.18181818181819,0.5454545454545454,2.0,12,5327.0,169.0,7.0,0.9166666666666666,1,30.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,443452,M,South East Region,Lower Than A Level,0-10%,35-55,1,180,N,Fail,-65.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,0.0,False,True,True,True,none|none|none|none|persisted,1
BBB,2013B,444117,F,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Distinction,-65.0,,11.0,92.9090909090909,0.45454545454545453,2.0,12,325.0,26.0,6.0,0.9166666666666666,1,60.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,444408,F,East Anglian Region,No Formal quals,20-30%,0-35,1,60,Y,Fail,-72.0,,5.0,88.6,0.4,2.0,12,457.0,28.0,8.0,0.4166666666666667,1,20.0,True,True,False,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,444784,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-9.0,,1.0,70.0,0.0,1.0,12,281.0,24.0,5.0,0.08333333333333333,1,30.0,False,False,False,False,medium|moderate|partial|mostly_late|persisted,1
BBB,2013B,444926,F,East Midlands Region,Lower Than A Level,20-30%,0-35,1,180,Y,Pass,-50.0,,10.0,68.8,0.2,2.0,12,348.0,38.0,7.0,0.8333333333333334,1,20.0,True,True,True,True,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,445065,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Distinction,-127.0,,11.0,88.0,0.5454545454545454,2.0,12,8925.0,223.0,9.0,0.9166666666666666,1,50.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,445125,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-46.0,,11.0,66.54545454545455,0.5454545454545454,2.0,12,381.0,23.0,6.0,0.9166666666666666,1,30.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,1
BBB,2013B,445889,F,London Region,A Level or Equivalent,50-60%,35-55,1,60,N,Pass,-51.0,,11.0,72.54545454545455,0.5454545454545454,2.0,12,729.0,51.0,7.0,0.9166666666666666,1,50.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,446045,F,South Region,Lower Than A Level,,35-55,0,60,N,Pass,-30.0,,11.0,72.36363636363636,0.45454545454545453,2.0,12,318.0,28.0,6.0,0.9166666666666666,1,,False,False,True,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,446145,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-61.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,20.0,False,True,False,False,none|none|none|none|persisted,1
BBB,2013B,446247,F,Scotland,HE Qualification,40-50%,0-35,1,60,N,Withdrawn,-67.0,47.0,1.0,83.0,1.0,1.0,12,105.0,6.0,7.0,0.08333333333333333,0,40.0,False,False,False,True,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,446357,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,-44.0,159.0,1.0,53.0,0.0,1.0,12,57.0,4.0,5.0,0.08333333333333333,0,0.0,False,True,True,False,low|moderate|partial|mostly_late|withdrew,1
BBB,2013B,446856,F,Ireland,Lower Than A Level,70-80%,35-55,0,150,N,Fail,-90.0,,10.0,77.2,0.5,2.0,12,792.0,55.0,7.0,0.8333333333333334,1,70.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2013B,447007,F,Scotland,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-16.0,187.0,0.0,0.0,0.0,0.0,12,80.0,12.0,6.0,0.0,0,20.0,False,True,True,False,low|broad|none|none|withdrew,1
BBB,2013B,447759,F,South Region,HE Qualification,90-100%,35-55,1,60,Y,Pass,-71.0,,11.0,92.27272727272727,0.45454545454545453,2.0,12,3599.0,144.0,8.0,0.9166666666666666,1,90.0,True,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,447782,M,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction,-28.0,,11.0,83.9090909090909,0.5454545454545454,2.0,12,987.0,84.0,9.0,0.9166666666666666,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,447790,F,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn,-36.0,216.0,1.0,100.0,0.0,1.0,12,204.0,14.0,7.0,0.08333333333333333,0,0.0,False,True,True,True,medium|broad|partial|mostly_late|withdrew,1
BBB,2013B,465599,F,Scotland,A Level or Equivalent,30-40%,35-55,1,60,N,Pass,-21.0,,9.0,83.66666666666667,0.5555555555555556,2.0,12,587.0,57.0,6.0,0.75,1,30.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,465730,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,-25.0,226.0,4.0,87.5,0.25,2.0,12,121.0,11.0,7.0,0.3333333333333333,0,30.0,False,False,False,True,medium|broad|partial|mostly_late|withdrew,1
BBB,2013B,466037,F,West Midlands Region,Lower Than A Level,0-10%,0-35,1,120,N,Fail,-182.0,,5.0,88.6,0.6,2.0,12,194.0,17.0,6.0,0.4166666666666667,1,0.0,False,True,True,True,medium|broad|partial|mostly_on_time|persisted,1
BBB,2013B,466800,F,Scotland,Lower Than A Level,60-70%,0-35,1,60,N,Withdrawn,-15.0,159.0,5.0,67.2,0.2,2.0,12,208.0,21.0,8.0,0.4166666666666667,0,60.0,False,False,True,True,medium|broad|partial|mostly_late|withdrew,1
BBB,2013B,466810,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass,-106.0,,11.0,85.36363636363636,0.5454545454545454,2.0,12,1212.0,108.0,7.0,0.9166666666666666,1,60.0,True,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,466959,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,-50.0,,6.0,64.33333333333333,0.5,2.0,12,95.0,9.0,5.0,0.5,1,50.0,False,False,False,False,low|moderate|partial|mostly_on_time|persisted,1
BBB,2013B,466973,F,South East Region,Lower Than A Level,40-50%,0-35,1,60,N,Fail,-28.0,,3.0,91.66666666666667,0.0,2.0,12,287.0,28.0,6.0,0.25,1,40.0,False,False,True,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,467035,F,South West Region,HE Qualification,20-30%,0-35,1,135,N,Pass,-115.0,,10.0,88.5,0.5,2.0,12,569.0,67.0,7.0,0.8333333333333334,1,20.0,False,True,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,467292,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-59.0,,10.0,86.7,0.3,2.0,12,789.0,36.0,8.0,0.8333333333333334,1,60.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,467756,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,2,180,N,Fail,-58.0,,2.0,73.5,0.5,2.0,12,199.0,10.0,6.0,0.16666666666666666,1,60.0,False,False,False,True,medium|broad|partial|mostly_on_time|persisted,1
BBB,2013B,467835,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-22.0,27.0,0.0,0.0,0.0,0.0,12,58.0,4.0,6.0,0.0,0,40.0,False,False,True,False,low|broad|none|none|withdrew,1
BBB,2013B,468021,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,2,120,N,Fail,-128.0,,4.0,60.75,0.25,2.0,12,312.0,20.0,7.0,0.3333333333333333,1,50.0,False,False,False,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,468792,F,Wales,HE Qualification,20-30%,0-35,0,120,N,Withdrawn,-29.0,60.0,3.0,85.33333333333333,0.6666666666666666,2.0,12,251.0,13.0,7.0,0.25,0,20.0,False,True,False,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,468949,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,-30.0,,10.0,79.3,0.4,2.0,12,605.0,54.0,6.0,0.8333333333333334,1,40.0,True,False,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,469683,F,Scotland,A Level or Equivalent,0-10%,35-55,2,180,N,Pass,-22.0,,11.0,66.18181818181819,0.36363636363636365,2.0,12,288.0,51.0,6.0,0.9166666666666666,1,0.0,False,True,False,True,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,470318,F,West Midlands Region,HE Qualification,40-50%,0-35,0,120,N,Pass,-22.0,,11.0,87.36363636363636,0.2727272727272727,2.0,12,800.0,75.0,7.0,0.9166666666666666,1,40.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,470653,F,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-28.0,,10.0,84.1,0.5,2.0,12,514.0,33.0,7.0,0.8333333333333334,1,10.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2013B,471219,F,North Western Region,HE Qualification,50-60%,35-55,1,120,N,Fail,-15.0,,3.0,68.0,0.3333333333333333,2.0,12,688.0,24.0,9.0,0.25,1,50.0,False,False,False,True,high|broad|partial|mostly_late|persisted,1
BBB,2013B,471525,F,East Anglian Region,Lower Than A Level,50-60%,35-55,1,60,N,Pass,-52.0,,11.0,81.36363636363636,0.5454545454545454,2.0,12,696.0,75.0,6.0,0.9166666666666666,1,50.0,False,False,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,472182,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn,-169.0,116.0,3.0,74.0,0.3333333333333333,2.0,12,501.0,17.0,8.0,0.25,0,20.0,True,True,False,False,high|broad|partial|mostly_late|withdrew,1
BBB,2013B,472348,F,London Region,No Formal quals,10-20,0-35,1,120,N,Withdrawn,-23.0,96.0,2.0,38.0,0.5,1.0,12,122.0,14.0,7.0,0.16666666666666666,0,10.0,False,True,False,True,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,472586,F,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,-53.0,,9.0,73.77777777777777,0.4444444444444444,2.0,12,324.0,26.0,8.0,0.75,1,80.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,473095,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Fail,-16.0,,6.0,88.5,0.16666666666666666,2.0,12,398.0,31.0,6.0,0.5,1,40.0,False,False,False,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,473328,F,South East Region,Lower Than A Level,40-50%,0-35,0,180,N,Pass,-46.0,,9.0,85.33333333333333,0.2222222222222222,2.0,12,543.0,47.0,6.0,0.75,1,40.0,False,False,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,475078,F,Ireland,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn,-92.0,226.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,60.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,475095,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-25.0,,8.0,77.375,0.5,2.0,12,530.0,49.0,8.0,0.6666666666666666,1,20.0,False,True,False,False,high|broad|partial|mostly_on_time|persisted,0
BBB,2013B,475460,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-61.0,,7.0,59.285714285714285,0.8571428571428571,2.0,12,193.0,18.0,6.0,0.5833333333333334,1,20.0,False,True,False,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2013B,475688,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,-96.0,,11.0,71.0,0.18181818181818182,2.0,12,1417.0,79.0,9.0,0.9166666666666666,1,70.0,True,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,475901,F,North Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,-46.0,,0.0,0.0,0.0,0.0,12,34.0,8.0,6.0,0.0,1,40.0,False,False,True,False,low|broad|none|none|persisted,1
BBB,2013B,476037,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn,-74.0,212.0,6.0,72.16666666666667,0.0,2.0,12,829.0,38.0,8.0,0.5,0,90.0,False,False,True,False,high|broad|partial|mostly_late|withdrew,1
BBB,2013B,476201,M,Yorkshire Region,HE Qualification,10-20,0-35,0,60,N,Distinction,-36.0,,11.0,87.72727272727273,0.5454545454545454,2.0,12,1301.0,100.0,7.0,0.9166666666666666,1,10.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,476297,F,Scotland,A Level or Equivalent,40-50%,35-55,1,120,N,Withdrawn,-23.0,209.0,11.0,74.0909090909091,0.2727272727272727,2.0,12,371.0,33.0,9.0,0.9166666666666666,0,40.0,False,False,False,True,medium|broad|complete|mostly_late|withdrew,1
